DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2011-Q2,86829.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2011-Q3,88659.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2011-Q4,96313.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2012-Q1,100874.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2012-Q2,96753.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2012-Q3,96593.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2012-Q4,104877.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2013-Q1,101334.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2013-Q2,100355.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2013-Q3,95381.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2013-Q4,99213.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2014-Q1,96021.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2014-Q2,94509.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2014-Q3,92739.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2014-Q4,95178.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2015-Q1,89782.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2015-Q2,91607.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2015-Q3,83941.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2015-Q4,85103.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2016-Q1,79156.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2016-Q2,84011.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2016-Q3,80555.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2016-Q4,91950.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2017-Q1,93440.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2017-Q2,86446.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2017-Q3,84994.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2017-Q4,91414.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2018-Q1,90141.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2018-Q2,92689.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2018-Q3,90999.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2018-Q4,98813.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2019-Q1,93574.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2019-Q2,90825.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2019-Q3,87143.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2019-Q4,93602.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2020-Q1,86539.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2020-Q2,73129.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2020-Q3,78133.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2020-Q4,85262.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2021-Q1,91329.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2021-Q2,96080.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2021-Q3,101193.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2021-Q4,126302.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2022-Q1,133186.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2022-Q2,130457.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2022-Q3,152947.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2022-Q4,134839.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2023-Q1,116893.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,NO,2023-Q2,102003.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2010-Q1,82307.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2010-Q2,86442.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2010-Q3,88418.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2010-Q4,101983.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2011-Q1,89996.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2011-Q2,94591.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2011-Q3,92336.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2011-Q4,99650.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2012-Q1,88504.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2012-Q2,92710.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2012-Q3,96280.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2012-Q4,108195.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2013-Q1,90209.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2013-Q2,94305.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2013-Q3,94282.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2013-Q4,109630.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2014-Q1,94310.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2014-Q2,99219.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2014-Q3,100830.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2014-Q4,111986.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2015-Q1,98335.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2015-Q2,106053.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2015-Q3,105307.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2015-Q4,119996.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2016-Q1,98121.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2016-Q2,102588.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2016-Q3,104543.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2016-Q4,119419.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2017-Q1,106262.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2017-Q2,113540.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2017-Q3,114940.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2017-Q4,131312.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2018-Q1,117242.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2018-Q2,119820.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2018-Q3,122568.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2018-Q4,139180.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2019-Q1,122630.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2019-Q2,129445.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2019-Q3,131621.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2019-Q4,148881.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2020-Q1,129395.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2020-Q2,117496.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2020-Q3,132646.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2020-Q4,146495.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2021-Q1,131058.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2021-Q2,137182.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2021-Q3,145945.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2021-Q4,161963.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2022-Q1,148385.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2022-Q2,156215.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2022-Q3,164810.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2022-Q4,184797.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2023-Q1,169900.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2023-Q2,180029.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PL,2023-Q3,187903.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2010-Q1,43022.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2010-Q2,44982.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2010-Q3,45158.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2010-Q4,46446.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2011-Q1,42666.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2011-Q2,44521.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2011-Q3,44229.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2011-Q4,44678.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2012-Q1,41291.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2012-Q2,41710.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2012-Q3,42585.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2012-Q4,42708.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2013-Q1,40736.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2013-Q2,42240.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2013-Q3,43458.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2013-Q4,44057.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2014-Q1,41069.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2014-Q2,43644.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2014-Q3,44390.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2014-Q4,43950.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2015-Q1,42849.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2015-Q2,45445.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2015-Q3,45983.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2015-Q4,45435.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2016-Q1,44688.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2016-Q2,47011.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2016-Q3,47638.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2016-Q4,47151.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2017-Q1,46646.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2017-Q2,49343.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2017-Q3,49945.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2017-Q4,50011.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2018-Q1,48609.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2018-Q2,51366.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2018-Q3,52348.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2018-Q4,52858.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2019-Q1,51088.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2019-Q2,53740.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2019-Q3,54423.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2019-Q4,55121.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2020-Q1,50609.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2020-Q2,45588.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2020-Q3,51695.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2020-Q4,52625.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2021-Q1,49343.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2021-Q2,53690.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2021-Q3,55749.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2021-Q4,57270.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2022-Q1,56440.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2022-Q2,60726.0,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2022-Q3,61775.7,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2022-Q4,63398.2,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2023-Q1,62583.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2023-Q2,66711.8,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,PT,2023-Q3,67630.9,p
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2010-Q1,25149.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2010-Q2,30382.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2010-Q3,34877.9,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2010-Q4,37611.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2011-Q1,27551.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2011-Q2,33060.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2011-Q3,37879.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2011-Q4,39845.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2012-Q1,27470.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2012-Q2,33083.7,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2012-Q3,37644.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2012-Q4,40802.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2013-Q1,27529.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2013-Q2,33431.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2013-Q3,39215.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2013-Q4,42630.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2014-Q1,28720.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2014-Q2,35345.0,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2014-Q3,41830.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2014-Q4,44767.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2015-Q1,31375.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2015-Q2,36557.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2015-Q3,44629.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2015-Q4,47728.5,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2016-Q1,32229.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2016-Q2,39151.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2016-Q3,46103.4,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2016-Q4,50005.3,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2017-Q1,36117.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2017-Q2,42819.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2017-Q3,51775.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2017-Q4,55446.2,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2018-Q1,38966.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2018-Q2,47562.8,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2018-Q3,57460.1,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2018-Q4,62078.6,
ESTAT:NAMQ_10_GDP(1.0),30/01/24 23:00:00,Q,CP_MEUR,NSA,B1GQ,RO,2019-Q1,42771.1,
